date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:36	294/294	---M--	200	added ('OK')	image/png	etag:%22126-623fbfe088a80%22	https://www.rj.gov.br/central/core/misc/help.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/core/misc/help.png	(from https://www.rj.gov.br/central/core/themes/classy/css/components/icons.css?sovgod)
15:31:37	462/462	---M--	200	added ('OK')	image/svg+xml	etag:%221ce-623fbfe088a80%22	https://www.rj.gov.br/central/core/misc/feed.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/core/misc/feed.svg	(from https://www.rj.gov.br/central/core/themes/classy/css/components/icons.css?sovgod)
15:31:37	105/105	---M--	200	added ('OK')	image/png	etag:%2269-623fbfe088a80%22	https://www.rj.gov.br/central/core/misc/menu-collapsed.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/core/misc/menu-collapsed.png	(from https://www.rj.gov.br/central/core/themes/classy/css/components/menu.css?sovgod)
15:31:37	107/107	---M--	200	added ('OK')	image/png	etag:%226b-623fbfe088a80%22	https://www.rj.gov.br/central/core/misc/menu-collapsed-rtl.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/core/misc/menu-collapsed-rtl.png	(from https://www.rj.gov.br/central/core/themes/classy/css/components/menu.css?sovgod)
15:31:38	334/334	---M--	200	added ('OK')	image/svg+xml	etag:%2214e-623fbfe088a80%22	https://www.rj.gov.br/central/core/misc/icons/73b355/check.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/core/misc/icons/73b355/check.svg	(from https://www.rj.gov.br/central/core/themes/classy/css/components/messages.css?sovgod)
15:31:38	412/412	---M--	200	added ('OK')	image/svg+xml	etag:%2219c-623fbfe088a80%22	https://www.rj.gov.br/central/core/misc/icons/e29700/warning.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/core/misc/icons/e29700/warning.svg	(from https://www.rj.gov.br/central/core/themes/classy/css/components/messages.css?sovgod)
15:31:39	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:39%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/contraste/search.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/contraste/search.cb.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/contraste.css?sovgod)
15:31:39	239/239	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:40%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/logo-governo-w.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/logo-governo-w.cc.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/contraste.css?sovgod)
15:31:39	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:40%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/menu-mobile-br.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/menu-mobile-br.cd.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/menu-mobile.css?sovgod)
15:31:40	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:40%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/menu-mobile-close.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/menu-mobile-close.ce.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/menu-mobile.css?sovgod)
15:31:40	1698/1698	---M--	200	added ('OK')	image/svg+xml	etag:%226a2-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/contrast-black.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/contrast-black.svg	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:41	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:41%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/accessibility.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/accessibility.d0.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:41	236/236	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:41%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/arrow-right.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/arrow-right.d1.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:41	235/235	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:42%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/arrow-left.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/arrow-left.d2.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:41	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:42%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/instagram.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/instagram.d3.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:42	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:42%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/facebook.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/facebook.d4.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:42	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:43%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/twitter.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/twitter.d5.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:42	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:43%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/youtube.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/youtube.d6.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:43	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:43%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/flickr.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/flickr.d7.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:43	1224/1224	---M--	200	added ('OK')	image/svg+xml	etag:%224c8-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_instagram-ft.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_instagram-ft.svg	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:43	752/752	---M--	200	added ('OK')	image/svg+xml	etag:%222f0-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_facebook-ft.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_facebook-ft.svg	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:44	977/977	---M--	200	added ('OK')	image/svg+xml	etag:%223d1-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_twitter-ft.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_twitter-ft.svg	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:44	826/826	---M--	200	added ('OK')	image/svg+xml	etag:%2233a-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_youtube-ft.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_youtube-ft.svg	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:44	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:45%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_flickr-ft.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_flickr-ft.dc.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:45	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:45%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_soundcloud-ft-2.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_soundcloud-ft-2.dd.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:45	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:46%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/plus.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/plus.de.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:45	238/238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:46%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/imagens/fundacoes.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/imagens/fundacoes.df.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:46	237/237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:46%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/imagens/empresas.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/imagens/empresas.e0.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:46	239/239	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:46%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/imagens/autarquias.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/imagens/autarquias.e1.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/style.css?sovgod)
15:31:46	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:47%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.eot	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.e2.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/bootstrap-glyphicons.css?sovgod)
15:31:47	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:47%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.eot?	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.e3d41d.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/bootstrap-glyphicons.css?sovgod)
15:31:47	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:47%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.woff	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.e4.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/bootstrap-glyphicons.css?sovgod)
15:31:47	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:48%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.ttf	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.e5.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/bootstrap-glyphicons.css?sovgod)
15:31:47	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:48%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/fonts/glyphicons-halflings-regular.e6.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/bootstrap-glyphicons.css?sovgod)
15:31:48	5368/5368	---M--	200	added ('OK')	image/png	etag:%2214f8-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/logo-proderj.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/logo-proderj.png	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/portal-governo.css?sovgod)
15:31:48	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:49%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.eot	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.e8.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:49	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:49%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.eot?	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.e9d41d.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:49	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:50%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.woff2	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.ea.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:49	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:50%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.woff	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.eb.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:50	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:50%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.ttf	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.ec.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:50	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:51%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-bold-webfont.ed.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:50	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:51%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.eot	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.ee.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:50	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:51%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.eot?	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.efd41d.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:51	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:51%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.woff2	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.f0.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:51	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:52%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.woff	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.f1.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:51	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:52%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.ttf	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.f2.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:52	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:52%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-light-webfont.f3.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:52	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:53%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.eot	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.f4.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:52	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:53%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.eot?	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.f5d41d.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:53	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:53%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.woff2	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.f6.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:53	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:54%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.woff	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.f7.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:53	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:54%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.ttf	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.f8.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:54	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:54%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/oswald-regular-webfont.f9.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:54	26093/26093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:55%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.eot?wi8q16	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.fa7fd3.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:54	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:55%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.eot?	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.fbd41d.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:55	26093/26093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:55%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.woff?wi8q16	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.fc7fd3.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:55	26093/26093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:56%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.ttf?wi8q16	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.fd7fd3.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:55	26093/26093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:56%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.svg?wi8q16	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/css/fonts/icomoon.fe7fd3.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:56	241/241	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:56%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/icon_search_98px.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/icon_search_98px.ff.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:56	315/315	---M--	200	added ('OK')	image/png	etag:%2213b-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/left-arrow.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/left-arrow.png	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:56	340/340	---M--	200	added ('OK')	image/png	etag:%22154-62422b1d0c0c0%22	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/right-arrow.png	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/right-arrow.png	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
15:31:56	26064/26064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Feb%202025%2018:31:57%20GMT	https://www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_instagram-az.svg	C:/Users/ESTAG0044/Desktop/central/www.rj.gov.br_central/www.rj.gov.br/central/sites/default/themes/rjgov/imagens/sm_instagram-az.102.delayed	(from https://www.rj.gov.br/central/sites/default/themes/rjgov/css/proderj.css?sovgod)
